Filename,Asserted Language,Detected Language,Probability
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582724_BHGJFR_4822_5_8015.wav,RAJBANGSHI,Bengali,0.9997299313545227
IISc_VaaniProject_S_WestBengal_Purulia_64518_9580128_BHGJAUR_4753_10338_16820.wav,RAJBANGSHI,Bengali,0.9982905983924866
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583212_BHGJWAF_185450_0_6062.wav,RAJBANGSHI,Bengali,0.9415029883384705
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582724_BHGJFR_4822_8892_12250.wav,RAJBANGSHI,Gujarati,0.9836685061454773
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582656_BHJHOTHER_107150_13180_16216.wav,RAJBANGSHI,Assamese,0.8917048573493958
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582088_BHGJBU_4737_0_7903.wav,RAJBANGSHI,Bengali,0.9991831183433533
IISc_VaaniProject_S_WestBengal_Purulia_64518_9584011_BHJHEV_133104_0_9473.wav,RAJBANGSHI,Bengali,0.9994478821754456
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582144_BHGJBR_169535_0_6835.wav,RAJBANGSHI,Odia,0.4388206899166107
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582610_BHJHMR_113367_0_7390.wav,RAJBANGSHI,Bengali,0.7346174120903015
IISc_VaaniProject_S_WestBengal_Purulia_64518_9585016_BHGJFA_155746_1308_9224.wav,RAJBANGSHI,Bengali,0.9992927312850952
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582602_BHGJSTF_3118_0_6057.wav,RAJBANGSHI,Odia,0.6802651286125183
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581310_BHGJLK_169539_2659_8313.wav,RAJBANGSHI,Bengali,0.9919871091842651
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583211_BHGJTO_192503_0_6025.wav,RAJBANGSHI,Bengali,0.6214527487754822
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583577_BHCO_134943_11655_17171.wav,RAJBANGSHI,Assamese,0.9273670315742493
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582515_BHJHFLM_119179_0_1568.wav,RAJBANGSHI,Bengali,0.9132601022720337
IISc_VaaniProject_S_WestBengal_Purulia_64518_9584107_BHJHME_115733_7577_13652.wav,RAJBANGSHI,Bengali,0.9905638694763184
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581212_BHCO_134944_0_4701.wav,RAJBANGSHI,Bengali,0.9960418939590454
IISc_VaaniProject_S_WestBengal_Purulia_64518_9584107_BHJHME_115733_0_7282.wav,RAJBANGSHI,Bengali,0.8207246661186218
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583212_BHGJWAF_185450_6547_13490.wav,RAJBANGSHI,Bengali,0.9994925260543823
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582790_BHGJFLM_4823_10887_15240.wav,RAJBANGSHI,Bengali,0.9935615062713623
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581758_BHGJHIS_186622_9430_12810.wav,RAJBANGSHI,Bengali,0.9980345368385315
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582784_BHHT_107982_0_6352.wav,RAJBANGSHI,Bengali,0.9966074228286743
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581501_BHAUR_113463_6447_12180.wav,RAJBANGSHI,Bengali,0.8130265474319458
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582139_BHJHBA_9401_3594_9753.wav,RAJBANGSHI,Bengali,0.9770310521125793
IISc_VaaniProject_S_WestBengal_Purulia_64518_9584207_BHDM_142165_10445_15120.wav,RAJBANGSHI,Bengali,0.9907350540161133
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582790_BHGJFLM_4823_0_6335.wav,RAJBANGSHI,Bengali,0.9982660412788391
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582864_BHGJFR_4818_0_3447.wav,RAJBANGSHI,Gujarati,0.9937781095504761
IISc_VaaniProject_S_WestBengal_Purulia_64518_9580670_BHGJJAT_185919_1_5226.wav,RAJBANGSHI,Bengali,0.9469890594482422
IISc_VaaniProject_S_WestBengal_Purulia_64518_9584004_BHJHMEC_115766_15213_18925.wav,RAJBANGSHI,Bengali,0.9986584186553955
IISc_VaaniProject_S_WestBengal_Purulia_64518_9580128_BHGJAUR_4753_0_9878.wav,RAJBANGSHI,Bengali,0.9993308782577515
IISc_VaaniProject_S_WestBengal_Purulia_64518_9586257_BHGJHIC_155646_9376_14310.wav,RAJBANGSHI,Bengali,0.9993457198143005
IISc_VaaniProject_S_WestBengal_Purulia_64518_9584207_BHDM_142165_4610_10445.wav,RAJBANGSHI,Bengali,0.7478933930397034
IISc_VaaniProject_S_WestBengal_Purulia_64518_9580670_BHGJJAT_185919_5678_11509.wav,RAJBANGSHI,Bengali,0.8801624178886414
IISc_VaaniProject_S_WestBengal_Purulia_64518_9586668_BHJHAC_137521_6585_11529.wav,RAJBANGSHI,Bengali,0.9695807695388794
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583661_BHGJMU_178876_6874_16878.wav,RAJBANGSHI,Bengali,0.9980341792106628
IISc_VaaniProject_S_WestBengal_Purulia_64518_9584056_BHJHMQ_113415_9855_15423.wav,RAJBANGSHI,Bengali,0.999372661113739
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582927_BHGJIT_178839_6219_13524.wav,RAJBANGSHI,Bengali,0.999535322189331
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581373_BHGJFA_192473_0_4067.wav,RAJBANGSHI,Gujarati,0.832521378993988
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582656_BHJHOTHER_107150_608_7645.wav,RAJBANGSHI,Bengali,0.9988498687744141
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583599_BHJHEV_132964_7571_13051.wav,RAJBANGSHI,Bengali,0.8708717823028564
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582656_BHJHOTHER_107150_0_608.wav,RAJBANGSHI,North Nuaulu,0.02735799178481102
IISc_VaaniProject_S_WestBengal_Purulia_64518_9584011_BHJHEV_133104_9473_13404.wav,RAJBANGSHI,Bengali,0.9911894798278809
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581373_BHGJFA_192473_4067_7769.wav,RAJBANGSHI,Bengali,0.999104917049408
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582144_BHGJBR_169535_7426_12947.wav,RAJBANGSHI,Bengali,0.778438925743103
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582623_BHGJHIS_186641_10055_13014.wav,RAJBANGSHI,Bengali,0.9989007711410522
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583158_BHGJFA_178743_0_13398.wav,RAJBANGSHI,Bengali,0.9986704587936401
IISc_VaaniProject_S_WestBengal_Purulia_64518_9586571_BHGJTR_192380_0_6930.wav,RAJBANGSHI,Bengali,0.9995262622833252
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582927_BHGJIT_178839_4_6204.wav,RAJBANGSHI,Bengali,0.9134565591812134
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583211_BHGJTO_192503_6648_12058.wav,RAJBANGSHI,Bengali,0.9964914917945862
IISc_VaaniProject_S_WestBengal_Purulia_64518_9586571_BHGJTR_192380_7430_13861.wav,RAJBANGSHI,Hindi,0.5843184590339661
IISc_VaaniProject_S_WestBengal_Purulia_64518_9586257_BHGJHIC_155646_0_9002.wav,RAJBANGSHI,Bengali,0.9994704127311707
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583738_BHGJMU_6916_0_5586.wav,RAJBANGSHI,Bengali,0.9952086806297302
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582602_BHGJSTF_3118_6057_13097.wav,RAJBANGSHI,Bengali,0.5013844966888428
IISc_VaaniProject_S_WestBengal_Purulia_64518_9585016_BHGJFA_155746_9384_15733.wav,RAJBANGSHI,Bengali,0.9836705923080444
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582558_BHGJME_185464_11107_16160.wav,RAJBANGSHI,Bengali,0.9993763566017151
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583211_BHGJTO_192503_12058_15323.wav,RAJBANGSHI,Bengali,0.9958160519599915
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581259_BHGJMU_192363_0_5684.wav,RAJBANGSHI,Bengali,0.9512935280799866
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581758_BHGJHIS_186622_0_8894.wav,RAJBANGSHI,Bengali,0.9953565001487732
IISc_VaaniProject_S_WestBengal_Purulia_64518_9584004_BHJHMEC_115766_4902_14622.wav,RAJBANGSHI,Bengali,0.6529338955879211
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581310_BHGJLK_169539_8313_13688.wav,RAJBANGSHI,Bengali,0.6522654891014099
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582623_BHGJHIS_186641_0_5767.wav,RAJBANGSHI,Bengali,0.9994006156921387
IISc_VaaniProject_S_WestBengal_Purulia_64518_9583808_BHJHAC_137522_6638_14359.wav,RAJBANGSHI,Bengali,0.9950854182243347
IISc_VaaniProject_S_WestBengal_Purulia_64518_9584207_BHDM_142165_0_4230.wav,RAJBANGSHI,Bengali,0.9991893172264099
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582139_BHJHBA_9401_0_3594.wav,RAJBANGSHI,Bengali,0.9993769526481628
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581502_BHGJBA_4830_9055_13655.wav,RAJBANGSHI,Bengali,0.9506163001060486
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582088_BHGJBU_4737_8138_15721.wav,RAJBANGSHI,Bengali,0.9777122735977173
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582558_BHGJME_185464_0_6927.wav,RAJBANGSHI,Bengali,0.9996254444122314
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581501_BHAUR_113463_0_6444.wav,RAJBANGSHI,Bengali,0.9997072815895081
IISc_VaaniProject_S_WestBengal_Purulia_64518_9580670_BHGJJAT_185919_11935_14838.wav,RAJBANGSHI,Bengali,0.9992316961288452
IISc_VaaniProject_S_WestBengal_Purulia_64518_9580912_BHGJDOA_155715_0_2835.wav,RAJBANGSHI,Bengali,0.9888540506362915
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582623_BHGJHIS_186641_5767_10055.wav,RAJBANGSHI,Bengali,0.9990496039390564
IISc_VaaniProject_S_WestBengal_Purulia_64518_9581212_BHCO_134944_4701_11010.wav,RAJBANGSHI,Bengali,0.9968120455741882
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582864_BHGJFR_4818_3447_7840.wav,RAJBANGSHI,Bengali,0.9691248536109924
IISc_VaaniProject_S_WestBengal_Purulia_64518_9582656_BHJHOTHER_107150_8303_12538.wav,RAJBANGSHI,Bengali,0.9996275901794434
