File,Vendor,Asserted_Language,Detected_Language,Probability
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Jaye42510_1615190000_MRSDPL_180581_8661_9824.wav,M,MALVANI,Border Kuna,0.021240660920739174
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Lali42446_1125460000_MRSDLI_216925_7801_15371.wav,M,MALVANI,Marathi,0.9914201498031616
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Amol26468_1547370000_MRSDAC_137396_4000_6901.wav,M,MALVANI,Assamese,0.9962959885597229
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Saty92965_1349410000_MRSDMO_216960_9280_21034.wav,M,MALVANI,Marathi,0.9917287230491638
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Kalp63871_0510360000_CGBTFAR_252019_20800_22058.wav,M,MALVANI,Assamese,0.497827410697937
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Jaye42510_1716570000_MRSDBA_73450_15712_19829.wav,M,MALVANI,Marathi,0.390521377325058
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Aksh04991_1508540000_MRSDSP_180636_6293_8565.wav,M,MALVANI,Pushto,0.2174133062362671
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Papp41440_0545050000_CGBTFW_195157_9171_10263.wav,M,MALVANI,Marathi,0.920551061630249
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Amol26468_1603360000_MRSDAUR_254682_4256_6858.wav,M,MALVANI,Marathi,0.8565617203712463
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_04919983_0538270000_MRSDBOR_217030_13738_18901.wav,M,MALVANI,Marathi,0.998969554901123
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Mani49074_1103030000_MRSDFM_29055_1877_4629.wav,M,MALVANI,Nepali (individual language),0.2807294428348541
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Amit60962_0743490000_MRSDTHP_180561_608_12149.wav,M,MALVANI,Marathi,0.9992786049842834
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Pand37321_1832280000_MRSDDA_73531_6922_16266.wav,M,MALVANI,Marathi,0.9993492960929871
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Teja38918_1329100000_MRSDBU_101416_7210_10837.wav,M,MALVANI,Kannada,0.9988736510276794
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Pran21509_1026220000_BHJMIR_302282_11482_17890.wav,M,MALVANI,Marathi,0.09862782061100006
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Pran21509_1053020000_MRSDCOS_96832_12921_18018.wav,M,MALVANI,Goan Konkani,0.032646119594573975
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Adit39932_0419240000_MRSDGA_30634_2474_4608.wav,M,MALVANI,Marathi,0.5270398855209351
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Deep12836_0848350000_UPVNLI_49426_362_8618.wav,M,MALVANI,Marathi,0.9992303848266602
https://vaani.iisc.ac.in/Audios/Sindhudu/IISc_VaaniProject_M_MH_Sindhudu_Gour73517_0620550000_MRSDFLM_206869_1653_4416.wav,M,MALVANI,Marathi,0.9732155203819275
