File,Vendor,Asserted_Language,Detected_Language,Probability
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11727034_BHSMRI_349081_5946_14257.wav,S,KORTHA,Bengali,0.999736487865448
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11725221_BHSMOTHER_348991_599_4879.wav,S,KORTHA,Bengali,0.9997219443321228
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11716286_BHSMEV_349078_473_7303.wav,S,KORTHA,Bengali,0.9997052550315857
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11721751_BHSMPP_287259_0_10622.wav,S,KORTHA,Bengali,0.9997325539588928
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11723380_BHSMOTHER_333743_9138_13795.wav,S,KORTHA,Bengali,0.999601423740387
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11726707_BHSMRE_333929_464_10522.wav,S,KORTHA,Bengali,0.9997280240058899
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11717815_BHSMOTHER_333074_6969_16300.wav,S,KORTHA,Bengali,0.9996843338012695
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11721990_BHSMRE_333919_0_9386.wav,S,KORTHA,Bengali,0.9997051358222961
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11729537_BHSMSEP_333955_5984_12800.wav,S,KORTHA,Bengali,0.9997120499610901
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11723380_BHSMOTHER_333743_498_9030.wav,S,KORTHA,Bengali,0.9996681213378906
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11718294_BHSMPP_287274_0_13935.wav,S,KORTHA,Bengali,0.9997134804725647
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11720338_BHSMRE_287212_6948_15939.wav,S,KORTHA,Bengali,0.9996862411499023
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11720328_BHSMSC_287120_5779_16559.wav,S,KORTHA,Bengali,0.9996951818466187
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11718865_BHSMPG_98255_9852_17789.wav,S,KORTHA,Bengali,0.999658465385437
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11725221_BHSMOTHER_348991_5165_12310.wav,S,KORTHA,Bengali,0.9997184872627258
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11716005_BHSMGY_333321_710_15254.wav,S,KORTHA,Bengali,0.9997033476829529
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11722802_BHSMRE_333906_0_10595.wav,S,KORTHA,Bengali,0.9997268319129944
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11718784_BHSMOTHER_334001_717_6190.wav,S,KORTHA,Bengali,0.9997389912605286
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11718089_BHSMOTHER_333469_10473_18807.wav,S,KORTHA,Bengali,0.9996776580810547
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11716484_BHSMHEC_333422_11466_17677.wav,S,KORTHA,Bengali,0.999514102935791
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11723531_BHSMOTHER_349133_650_7658.wav,S,KORTHA,Bengali,0.9996521472930908
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11715990_BHSMOTHER_349060_9811_18247.wav,S,KORTHA,Bengali,0.9997437596321106
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11722177_BHSMOTHER_335903_430_4902.wav,S,KORTHA,Bengali,0.9997238516807556
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11715990_BHSMOTHER_349060_577_9532.wav,S,KORTHA,Bengali,0.9997115731239319
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11727034_BHSMRI_349081_0_5836.wav,S,KORTHA,Bengali,0.999700665473938
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11715581_HEC_143648_12882_17958.wav,S,KORTHA,Bengali,0.9997472167015076
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11718865_BHSMPG_98255_8_5701.wav,S,KORTHA,Bengali,0.999707043170929
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11716484_BHSMHEC_333422_600_11060.wav,S,KORTHA,Bengali,0.999701201915741
https://vaani.iisc.ac.in/Audios/Sitamarhi/IISc_VaaniProject_S_Bihar_Sitamarhi_113974_11721660_BHSMRE_333924_0_11353.wav,S,KORTHA,Bengali,0.9997077584266663
