File,Vendor,Asserted_Language,Detected_Language,Probability
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9582724_BHGJFR_4822_5_8015.wav,S,RAJBANGSHI,Bengali,0.9997299313545227
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9580128_BHGJAUR_4753_10338_16820.wav,S,RAJBANGSHI,Bengali,0.9982905983924866
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9583212_BHGJWAF_185450_0_6062.wav,S,RAJBANGSHI,Bengali,0.9415029883384705
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9582724_BHGJFR_4822_8892_12250.wav,S,RAJBANGSHI,Gujarati,0.9836685061454773
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9582656_BHJHOTHER_107150_13180_16216.wav,S,RAJBANGSHI,Assamese,0.8917048573493958
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9582088_BHGJBU_4737_0_7903.wav,S,RAJBANGSHI,Bengali,0.9991831183433533
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9584011_BHJHEV_133104_0_9473.wav,S,RAJBANGSHI,Bengali,0.9994478821754456
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9582144_BHGJBR_169535_0_6835.wav,S,RAJBANGSHI,Odia,0.4388206899166107
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9582610_BHJHMR_113367_0_7390.wav,S,RAJBANGSHI,Bengali,0.7346174120903015
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9585016_BHGJFA_155746_1308_9224.wav,S,RAJBANGSHI,Bengali,0.9992927312850952
https://vaani.iisc.ac.in/Audios/Purulia/IISc_VaaniProject_S_WestBengal_Purulia_64518_9582602_BHGJSTF_3118_0_6057.wav,S,RAJBANGSHI,Odia,0.6802651286125183
