File,Vendor,Asserted_Language,Detected_Language,Probability
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Vika03188_0710350000_CGBMWAS_28861_3754_5141.wav,M,AWADHI,Panjabi,0.2556953430175781
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_128246_12569803_KTCMHEC_136325_9980_19001.wav,S,AWADHI,Hindi,0.5158417224884033
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_babu45465_0645530000_TGNLWAF_188060_11285_13578.wav,M,AWADHI,Girawa,0.21474730968475342
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gula80957_0627590000_MRAFE_256192_789_5973.wav,M,AWADHI,Bengali,0.5904664993286133
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_128246_12569852_KTCMBU_32396_245_6281.wav,S,AWADHI,Hindi,0.9349474310874939
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0557240000_KTDKATES_219784_17088_19584.wav,M,AWADHI,Urdu,0.5422790050506592
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0614060000_TGKFOS_41635_5952_13824.wav,M,AWADHI,Hindi,0.9965348243713379
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Bino25663_0730050000_APVDAF_74657_5546_6826.wav,M,AWADHI,Nepali (individual language),0.2969439625740051
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gopa21536_0155490000_CGBMFR_30414_20106_22186.wav,M,AWADHI,Bhili,0.02511371113359928
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Sura29403_0740190000_UPVNAUR_177439_11253_12490.wav,M,AWADHI,Urdu,0.13326512277126312
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhim81323_0739000000_CGBMMT_57169_15637_22506.wav,M,AWADHI,Kok Borok,0.10291937738656998
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_55898_9518873_UPVNGT_203357_17_10354.wav,S,AWADHI,Magahi,0.3087332844734192
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gula80957_0640130000_BHGJDOA_155714_10346_22976.wav,M,AWADHI,Hindi,0.7664195895195007
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Manm46823_0821290000_KTBBK_320221_7498_9194.wav,M,AWADHI,Hindi,0.9861572980880737
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0614060000_TGKFOS_41635_19541_21184.wav,M,AWADHI,Hindi,0.4617553949356079
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_107930_11423469_UPVNTHP_214025_7707_18717.wav,S,AWADHI,Hindi,0.43979132175445557
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Biha25345_0731350000_BHVSDA_228399_15402_24224.wav,M,AWADHI,Sindhi,0.6524190902709961
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_123719_12547355_KTDKACO_299443_7890_15002.wav,S,AWADHI,Hindi,0.5520243048667908
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0608330000_BHGJMT_186015_14677_17386.wav,M,AWADHI,Bengali,0.9978808164596558
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Ravi32097_0900330000_BHMO_113980_2656_14602.wav,M,AWADHI,Hindi,0.1686757355928421
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_124026_12034971_BHJHBK_224565_0_7696.wav,S,AWADHI,Hindi,0.3177146911621094
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Bill70511_0833130000_CGBMUN_347629_12768_17397.wav,M,AWADHI,Hindi,0.07167570292949677
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_guru25445_0623160000_CGBMUN_347630_4842_6528.wav,M,AWADHI,Hindi,0.9699738025665283
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Tuls03341_1002200000_APVFIM_180006_2613_4224.wav,M,AWADHI,Sindhi,0.11127813905477524
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhag25478_0538250000_CGKDFM_26945_2368_3488.wav,M,AWADHI,Sinhala,0.2749248445034027
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_123719_12545405_KKTA_266298_0_4253.wav,S,AWADHI,Bengali,0.6004321575164795
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Jhol31809_0610590000_CGBMHE_124273_1237_12202.wav,M,AWADHI,Hindi,0.950565755367279
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Vika03188_0633540000_CGBMPP_347169_1162_2944.wav,M,AWADHI,Panjabi,0.849524736404419
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Ramk56613_1136170000_KTBBO_197927_1738_5802.wav,M,AWADHI,Sadri,0.8169407248497009
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Babl88173_0542040000_BHECHBR_356400_10613_13493.wav,M,AWADHI,Bengali,0.846733808517456
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_raml89234_0640190000_FA_264982_1920_4330.wav,M,AWADHI,Bengali,0.9887707233428955
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhag25478_0536300000_CGBMCA_124286_1525_2613.wav,M,AWADHI,Wik-Mungkan,0.018931463360786438
