File,Vendor,Asserted_Language,Detected_Language,Probability
https://vaani.iisc.ac.in/Audios/Belgaum/IISc_VaaniProject_S_Karnataka_Belgaum_129223_12207263_KTBBK_278074_8103_18208.wav,S,MALAYALAM,Malayalam,0.9993158578872681
https://vaani.iisc.ac.in/Audios/Dharwad/IISc_VaaniProject_S_Karnataka_Dharwad_112931_11677511_KTDHFW_172879_9281_16023.wav,S,MALAYALAM,Malayalam,0.9985933899879456
https://vaani.iisc.ac.in/Audios/Dharwad/IISc_VaaniProject_S_Karnataka_Dharwad_112931_11639118_KTDHDM_5195_9885_15502.wav,S,MALAYALAM,Malayalam,0.9983901977539062
https://vaani.iisc.ac.in/Audios/DakshinKannada/IISc_VaaniProject_S_Karnataka_DakshinKannada_106323_11349629_CGKDCO_226413_13199_17579.wav,S,MALAYALAM,Malayalam,0.9834433794021606
https://vaani.iisc.ac.in/Audios/Dharwad/IISc_VaaniProject_S_Karnataka_Dharwad_112931_11677511_KTDHFW_172879_33_9241.wav,S,MALAYALAM,Tamil,0.3725675046443939
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_113717_11810959_KTBEZO_4592_238_8951.wav,S,MALAYALAM,Malayalam,0.9991841912269592
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_72876_10033424_KTBJSC_13086_7613_14925.wav,S,MALAYALAM,Kannada,0.9495922923088074
https://vaani.iisc.ac.in/Audios/Chamrajnagar/IISc_VaaniProject_S_Karnataka_Chamrajnagar_126620_12309429_BHVSFAR_228383_6524_18577.wav,S,MALAYALAM,Malayalam,0.9992178678512573
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_72876_10030466_KTBJPP_273825_13078_16251.wav,S,MALAYALAM,Kannada,0.9975952506065369
https://vaani.iisc.ac.in/Audios/Shimoga/IISc_VaaniProject_S_Karnataka_Shimoga_129209_12186975_CGBMEX_346486_120_11520.wav,S,MALAYALAM,Malayalam,0.9432531595230103
https://vaani.iisc.ac.in/Audios/Dharwad/IISc_VaaniProject_S_Karnataka_Dharwad_112931_11685293_KTDHFT_6286_0_9959.wav,S,MALAYALAM,Malayalam,0.9987010955810547
https://vaani.iisc.ac.in/Audios/Nalgonda/IISc_VaaniProject_S_Telengana_Nalgonda_108359_11432393_TGNLWAS_15165_9505_17765.wav,S,MALAYALAM,Malayalam,0.999235987663269
https://vaani.iisc.ac.in/Audios/Belgaum/IISc_VaaniProject_S_Karnataka_Belgaum_129223_12216718_KTBBK_278071_11581_18115.wav,S,MALAYALAM,Malayalam,0.9955074787139893
https://vaani.iisc.ac.in/Audios/Belgaum/IISc_VaaniProject_S_Karnataka_Belgaum_129223_12235598_KTBCH_320401_35_10586.wav,S,MALAYALAM,Malayalam,0.999117910861969
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_113717_11809190_BHGJSTF_4797_10188_19447.wav,S,MALAYALAM,Malayalam,0.9986339211463928
https://vaani.iisc.ac.in/Audios/Chamrajnagar/IISc_VaaniProject_S_Karnataka_Chamrajnagar_126620_12285934_BHJHBC_310283_228_10151.wav,S,MALAYALAM,Malayalam,0.9990690350532532
https://vaani.iisc.ac.in/Audios/Gulbarga/IISc_VaaniProject_S_Karnataka_Gulbarga_108167_11391200_KTCMGOB_266646_8_10739.wav,S,MALAYALAM,Malayalam,0.9971791505813599
https://vaani.iisc.ac.in/Audios/Raichur/IISc_VaaniProject_S_Karnataka_Raichur_126629_12425915_TGNLRI_44357_358_10362.wav,S,MALAYALAM,Malayalam,0.9820892810821533
https://vaani.iisc.ac.in/Audios/Chamrajnagar/IISc_VaaniProject_S_Karnataka_Chamrajnagar_126620_12256721_BHGGFT_149249_8686_17360.wav,S,MALAYALAM,Malayalam,0.9984098672866821
https://vaani.iisc.ac.in/Audios/Dharwad/IISc_VaaniProject_S_Karnataka_Dharwad_112931_11675198_KTDHFO_32978_8689_18821.wav,S,MALAYALAM,Malayalam,0.9989445805549622
https://vaani.iisc.ac.in/Audios/Mysore/IISc_VaaniProject_S_Karnataka_Mysore_116081_11832930_APVEV_115995_10540_17509.wav,S,MALAYALAM,Malayalam,0.9951560497283936
https://vaani.iisc.ac.in/Audios/Mysore/IISc_VaaniProject_S_Karnataka_Mysore_116081_11835284_BHARBO_351963_11230_16882.wav,S,MALAYALAM,Malayalam,0.9919270277023315
https://vaani.iisc.ac.in/Audios/Mysore/IISc_VaaniProject_S_Karnataka_Mysore_116081_11834041_BHARBU_352083_0_9893.wav,S,MALAYALAM,Malayalam,0.9817403554916382
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_72876_10030879_KTBJPL_315214_9241_15823.wav,S,MALAYALAM,Kannada,0.805116593837738
https://vaani.iisc.ac.in/Audios/Shimoga/IISc_VaaniProject_S_Karnataka_Shimoga_129209_12178968_BHVSDAF_338416_8639_16781.wav,S,MALAYALAM,Malayalam,0.9990667700767517
https://vaani.iisc.ac.in/Audios/Dharwad/IISc_VaaniProject_S_Karnataka_Dharwad_112931_11676696_KTDHGA_2419_0_8748.wav,S,MALAYALAM,Malayalam,0.9979943037033081
https://vaani.iisc.ac.in/Audios/Chamrajnagar/IISc_VaaniProject_S_Karnataka_Chamrajnagar_126620_12296861_BHVSFE_338596_7022_19128.wav,S,MALAYALAM,Malayalam,0.9986530542373657
https://vaani.iisc.ac.in/Audios/Gulbarga/IISc_VaaniProject_S_Karnataka_Gulbarga_108167_11391227_KTCMGS_145492_650_12597.wav,S,MALAYALAM,Malayalam,0.9983785152435303
https://vaani.iisc.ac.in/Audios/Chamrajnagar/IISc_VaaniProject_S_Karnataka_Chamrajnagar_126620_12301473_BHVSCOHW_338394_6652_19502.wav,S,MALAYALAM,Malayalam,0.9988135099411011
https://vaani.iisc.ac.in/Audios/Shimoga/IISc_VaaniProject_S_Karnataka_Shimoga_129209_12184676_BHVSCOHW_338408_20_8759.wav,S,MALAYALAM,Malayalam,0.6748761534690857
https://vaani.iisc.ac.in/Audios/DakshinKannada/IISc_VaaniProject_S_Karnataka_DakshinKannada_112757_11631326_KTCMFLM_300560_42_11278.wav,S,MALAYALAM,Malayalam,0.9960189461708069
https://vaani.iisc.ac.in/Audios/Shimoga/IISc_VaaniProject_S_Karnataka_Shimoga_129209_12183489_BHVSFA_338512_7587_17280.wav,S,MALAYALAM,Malayalam,0.9985471367835999
https://vaani.iisc.ac.in/Audios/Mysore/IISc_VaaniProject_S_Karnataka_Mysore_116081_11829577_APVFIM_180006_0_6899.wav,S,MALAYALAM,Malayalam,0.9892432689666748
https://vaani.iisc.ac.in/Audios/DakshinKannada/IISc_VaaniProject_S_Karnataka_DakshinKannada_106323_11347920_CGBTSC_181686_28_5437.wav,S,MALAYALAM,Malayalam,0.9782965183258057
