File,Vendor,Asserted_Language,Detected_Language,Probability
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_95057_10862843_TGKSC_41671_10304_17915.wav,S,ENGLISH,Telugu,0.9451351761817932
https://vaani.iisc.ac.in/Audios/JyotibaPhuleNagar/IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431909_UPJPNOTHER_225259_10709_19710.wav,S,ENGLISH,Hindi,0.22622446715831757
https://vaani.iisc.ac.in/Audios/Etah/IISc_VaaniProject_S_Uttarpradesh_Etah_127286_12549305_UPEWAF_233590_970_8186.wav,S,ENGLISH,Hindi,0.9947471022605896
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9675927_TGNLBC_51261_11425_16335.wav,S,ENGLISH,Telugu,0.6193588972091675
https://vaani.iisc.ac.in/Audios/Rajnandgaon/IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12931811_CGKDBR_226456_0_6002.wav,S,ENGLISH,Hindi,0.8374369740486145
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11312092_UPHCO_373067_6718_15431.wav,S,ENGLISH,Sinhala,0.30618351697921753
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12612966_KTBJWP_123108_11622_19963.wav,S,ENGLISH,Kannada,0.9740422964096069
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10109437_CGBMEX_346506_0_11029.wav,S,ENGLISH,Kannada,0.9986982345581055
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11313674_MA_264465_11_8537.wav,S,ENGLISH,Kannada,0.24653178453445435
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_95057_10862888_TGKSEP_82071_8245_14740.wav,S,ENGLISH,Telugu,0.994347870349884
https://vaani.iisc.ac.in/Audios/Rajnandgaon/IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12927452_BHBSBC_124341_8_10983.wav,S,ENGLISH,Marathi,0.28019049763679504
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11312652_FA_264983_39_13147.wav,S,ENGLISH,Kannada,0.3551662564277649
https://vaani.iisc.ac.in/Audios/Krishna/IISc_VaaniProject_S_AP_Krishna_119014_11963735_BHGGFIM_363854_8_9073.wav,S,ENGLISH,Telugu,0.43936505913734436
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10105645_KTBECLT_340740_27_10196.wav,S,ENGLISH,Kannada,0.9992780089378357
https://vaani.iisc.ac.in/Audios/JyotibaPhuleNagar/IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431873_UPJPNMU_155299_8287_14334.wav,S,ENGLISH,Hindi,0.5250981450080872
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11319857_TGKBR_67862_22_5840.wav,S,ENGLISH,Telugu,0.9942587614059448
https://vaani.iisc.ac.in/Audios/JyotibaPhuleNagar/IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431902_UPJPNOTHER_225257_8284_16730.wav,S,ENGLISH,Hindi,0.784727156162262
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11319486_TGKBUPS_44966_7309_15906.wav,S,ENGLISH,Sinhala,0.3553963303565979
https://vaani.iisc.ac.in/Audios/Rajnandgaon/IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12925170_UPVNSP_41970_8_10141.wav,S,ENGLISH,Panjabi,0.8374866247177124
https://vaani.iisc.ac.in/Audios/Etah/IISc_VaaniProject_S_Uttarpradesh_Etah_127286_12563633_UPEWP_214927_83_13419.wav,S,ENGLISH,Hindi,0.8428158164024353
https://vaani.iisc.ac.in/Audios/Rajnandgaon/IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12933059_BHBSVEM_302877_15311_19833.wav,S,ENGLISH,Panjabi,0.965369462966919
https://vaani.iisc.ac.in/Audios/Etah/IISc_VaaniProject_S_Uttarpradesh_Etah_127286_12539036_UPEVEM_223398_8787_18631.wav,S,ENGLISH,Hindi,0.9957180619239807
https://vaani.iisc.ac.in/Audios/Rajnandgaon/IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12928952_CGKDBIS_83648_0_5389.wav,S,ENGLISH,Hindi,0.22278882563114166
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11317070_TGKBR_70525_8_3889.wav,S,ENGLISH,Sinhala,0.9129130244255066
https://vaani.iisc.ac.in/Audios/Krishna/IISc_VaaniProject_S_AP_Krishna_119014_11965827_BHARBO_351966_8_12096.wav,S,ENGLISH,Telugu,0.20291082561016083
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_95057_10862854_TGKSC_41676_0_12042.wav,S,ENGLISH,Telugu,0.41870611906051636
https://vaani.iisc.ac.in/Audios/JyotibaPhuleNagar/IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10431873_UPJPNMU_155299_0_8268.wav,S,ENGLISH,Hindi,0.6507207155227661
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11325660_TGKBR_65882_10_14117.wav,S,ENGLISH,Telugu,0.21967990696430206
https://vaani.iisc.ac.in/Audios/Rajnandgaon/IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12934104_CGBTOTHER_301962_14039_20399.wav,S,ENGLISH,Panjabi,0.3078616261482239
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11323612_TGKCG_92865_10_14180.wav,S,ENGLISH,Telugu,0.4425026774406433
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10122989_IMG20220914105344_8504_19660.wav,S,ENGLISH,Kannada,0.9991450309753418
