Filename,Asserted Language,Detected Language,Probability
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078577_RJCHFT_329561_8_9824.wav,WAGDI,Hindi,0.9963550567626953
IISc_VaaniProject_S_Rajasthan_Churu_101489_11081368_RJCHGOB_72789_498_13041.wav,WAGDI,Hindi,0.9962687492370605
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078591_RJCHGA_5132_9807_19754.wav,WAGDI,Hindi,0.9981520771980286
IISc_VaaniProject_S_Rajasthan_Churu_101489_11079132_RJCHGOB_72774_7702_13705.wav,WAGDI,Hindi,0.9949133396148682
IISc_VaaniProject_S_Rajasthan_Churu_101489_11077495_RJCHFT_329537_8083_20977.wav,WAGDI,Hindi,0.9777179956436157
IISc_VaaniProject_S_Rajasthan_Churu_101489_11079920_RJCHGOB_329976_18_11441.wav,WAGDI,Hindi,0.9948189854621887
IISc_VaaniProject_S_Rajasthan_Churu_101489_11079132_RJCHGOB_72774_8_7520.wav,WAGDI,Hindi,0.9897486567497253
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078591_RJCHGA_5132_0_9807.wav,WAGDI,Hindi,0.9965315461158752
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078487_RJCHGA_8810_8_10386.wav,WAGDI,Hindi,0.9964975714683533
IISc_VaaniProject_S_Rajasthan_Churu_97102_10935401_RJCHRE_87222_7305_11630.wav,WAGDI,Sindhi,0.5859050154685974
IISc_VaaniProject_S_Rajasthan_Churu_97102_10935048_RJCHOTHER_72911_15409_21457.wav,WAGDI,Hindi,0.8384526968002319
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078643_RJCHGA_2626_354_11507.wav,WAGDI,Hindi,0.9952098727226257
IISc_VaaniProject_S_Rajasthan_Churu_101489_11080140_RJCHGOB_72781_78_11281.wav,WAGDI,Hindi,0.986556351184845
IISc_VaaniProject_S_Rajasthan_Churu_97102_10935401_RJCHRE_87222_582_7048.wav,WAGDI,Urdu,0.3963296115398407
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078487_RJCHGA_8810_10529_20765.wav,WAGDI,Hindi,0.993513286113739
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078353_RJCHFT_283_160_12381.wav,WAGDI,Hindi,0.9972209930419922
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078119_RJCHFT_329548_498_10961.wav,WAGDI,Hindi,0.9960371851921082
IISc_VaaniProject_S_Rajasthan_Churu_101489_11080488_RJCHGOB_72772_12001_20933.wav,WAGDI,Hindi,0.9770514369010925
IISc_VaaniProject_S_Rajasthan_Churu_101489_11081079_RJCHGS_131090_18_11223.wav,WAGDI,Hindi,0.9462653398513794
IISc_VaaniProject_S_Rajasthan_Churu_97102_10933954_RJCHRE_86105_218_9923.wav,WAGDI,Urdu,0.39048314094543457
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078150_RJCHFT_329531_7342_20997.wav,WAGDI,Hindi,0.9215664863586426
IISc_VaaniProject_S_Rajasthan_Churu_97102_10935048_RJCHOTHER_72911_498_15109.wav,WAGDI,Hindi,0.8059431910514832
IISc_VaaniProject_S_Rajasthan_Churu_101489_11080140_RJCHGOB_72781_11541_19788.wav,WAGDI,Hindi,0.9936639070510864
IISc_VaaniProject_S_Rajasthan_Churu_97102_10934224_RJCHPG_102914_498_10490.wav,WAGDI,Hindi,0.34110572934150696
IISc_VaaniProject_S_Rajasthan_Churu_97102_10935231_RJCHPC_88405_11083_20444.wav,WAGDI,Hindi,0.5939033627510071
IISc_VaaniProject_S_Rajasthan_Churu_101489_11080542_RJCHGS_131087_10630_20090.wav,WAGDI,Hindi,0.9900426864624023
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078932_RJCHFO_329572_498_11681.wav,WAGDI,Hindi,0.987522542476654
IISc_VaaniProject_S_Rajasthan_Churu_101489_11080488_RJCHGOB_72772_633_11821.wav,WAGDI,Hindi,0.9952651262283325
IISc_VaaniProject_S_Rajasthan_Churu_101489_11080040_RJCHGOB_72776_238_6099.wav,WAGDI,Hindi,0.9943153262138367
IISc_VaaniProject_S_Rajasthan_Churu_97102_10933954_RJCHRE_86105_10283_20822.wav,WAGDI,Hindi,0.6155714988708496
IISc_VaaniProject_S_Rajasthan_Churu_97102_10935285_RJCHPG_102906_498_7650.wav,WAGDI,Hindi,0.9849070310592651
IISc_VaaniProject_S_Rajasthan_Churu_97102_10936306_RJCHRE_2650_10061_19963.wav,WAGDI,Urdu,0.7682806253433228
IISc_VaaniProject_S_Rajasthan_Churu_97102_10935401_RJCHRE_87222_12002_20005.wav,WAGDI,Hindi,0.6169115900993347
IISc_VaaniProject_S_Rajasthan_Churu_101489_11078080_RJCHFO_329582_9772_19928.wav,WAGDI,Hindi,0.9931128621101379
IISc_VaaniProject_S_Rajasthan_Churu_101489_11079684_RJCHFT_329534_498_12322.wav,WAGDI,Hindi,0.9881979823112488
IISc_VaaniProject_S_Rajasthan_Churu_97102_10934558_RJCHRAS_182047_18_8175.wav,WAGDI,Urdu,0.2648298442363739
IISc_VaaniProject_S_Rajasthan_Churu_101489_11080061_RJCHGA_8811_13523_20950.wav,WAGDI,Hindi,0.5340372323989868
IISc_VaaniProject_S_Rajasthan_Churu_101489_11080061_RJCHGA_8811_734_13283.wav,WAGDI,Hindi,0.9941752552986145
