Filename,Asserted Language,Detected Language,Probability
IISc_VaaniProject_M_UP_Hamirpur_Sahi59061_0410320000_UPHMA_377548_4407_6574.wav,BUNDELI,Urdu,0.46786102652549744
IISc_VaaniProject_M_UP_Hamirpur_Sahi59061_0411560000_TGNLPC_44631_14773_20007.wav,BUNDELI,Urdu,0.7772795557975769
IISc_VaaniProject_S_Uttarpradesh_Jalaun_84409_10477808_UPJLVEM_259573_10022_20950.wav,BUNDELI,Hindi,0.7096588015556335
IISc_VaaniProject_S_Uttarpradesh_Budaun_60320_9446538_BHJHBC_137597_0_12299.wav,BUNDELI,Sindhi,0.9966625571250916
IISc_VaaniProject_S_Uttarpradesh_Budaun_60895_9514656_APVCOHW_173311_4933_16155.wav,BUNDELI,Hindi,0.5568807125091553
IISc_VaaniProject_S_Uttarpradesh_Jalaun_64088_9584702_CGBTBR_176163_7996_14076.wav,BUNDELI,Hindi,0.7903067469596863
IISc_VaaniProject_S_Uttarpradesh_Jalaun_65198_9615589_CGBMEX_346485_0_7420.wav,BUNDELI,Urdu,0.27459633350372314
IISc_VaaniProject_S_Uttarpradesh_Jalaun_65198_9616979_CGBTBK_252759_8597_19611.wav,BUNDELI,Urdu,0.7456965446472168
IISc_VaaniProject_M_UP_Hamirpur_Sahi59061_0400110000_UPHST_5483_8219_14448.wav,BUNDELI,Hindi,0.11718445271253586
IISc_VaaniProject_M_UP_Hamirpur_Sahi59061_0408360000_UPHZO_373477_13318_18403.wav,BUNDELI,Saraiki,0.297360360622406
IISc_VaaniProject_S_Uttarpradesh_Hamirpur_84519_10527358_BHGGGY_364041_0_8656.wav,BUNDELI,Hindi,0.9475470185279846
IISc_VaaniProject_S_Uttarpradesh_Jalaun_84416_10472436_UPJLMOT_264170_10525_19353.wav,BUNDELI,Hindi,0.723918616771698
IISc_VaaniProject_S_Uttarpradesh_Hamirpur_85887_10532504_APCTFLM_226616_158_8735.wav,BUNDELI,Urdu,0.5133118629455566
IISc_VaaniProject_M_UP_Hamirpur_Sahi59061_0417590000_UPHFN_373253_4292_6012.wav,BUNDELI,Hindi,0.4448149800300598
IISc_VaaniProject_S_Uttarpradesh_Budaun_61116_9507287_BHMAO_134247_22_7913.wav,BUNDELI,Bundeli,0.04087496176362038
IISc_VaaniProject_S_Uttarpradesh_Budaun_60057_9415272_TGKIR_71930_9123_18288.wav,BUNDELI,Hindi,0.9847179055213928
IISc_VaaniProject_S_Uttarpradesh_Jalaun_84440_10504321_BHJMIR_302282_6033_12228.wav,BUNDELI,Urdu,0.8509923815727234
IISc_VaaniProject_S_Uttarpradesh_Budaun_60354_9426505_BHBSINCG_127471_8967_16811.wav,BUNDELI,Hindi,0.7982993721961975
IISc_VaaniProject_S_Uttarpradesh_Jalaun_84409_10477808_UPJLVEM_259573_877_9795.wav,BUNDELI,Hindi,0.7296043038368225
IISc_VaaniProject_S_Uttarpradesh_Hamirpur_85887_10533134_UPHAMP_377185_8471_16788.wav,BUNDELI,Hindi,0.9505654573440552
IISc_VaaniProject_S_Uttarpradesh_Budaun_60320_9505272_BHGGGA_363988_8376_19719.wav,BUNDELI,Panjabi,0.875940203666687
IISc_VaaniProject_S_Uttarpradesh_Budaun_61010_9455183_TGNLTD_115183_0_8311.wav,BUNDELI,Sindhi,0.7487038969993591
IISc_VaaniProject_S_Uttarpradesh_Jalaun_90301_10709786_UPJLHEC_341972_27_9617.wav,BUNDELI,Urdu,0.4303295314311981
IISc_VaaniProject_M_UP_Hamirpur_Sahi59061_0404170000_UPHMEC_222990_10156_13257.wav,BUNDELI,Hindi,0.4464168846607208
IISc_VaaniProject_S_Uttarpradesh_Budaun_60069_9417361_APVDAF_171820_11429_14310.wav,BUNDELI,Hindi,0.5830988883972168
IISc_VaaniProject_S_Uttarpradesh_Budaun_59585_9419921_BHJMAT_302618_8367_11759.wav,BUNDELI,Urdu,0.09399236738681793
IISc_VaaniProject_S_Uttarpradesh_Jalaun_63547_9560358_KTVEM_158236_81_5861.wav,BUNDELI,Urdu,0.6671668291091919
