Filename,Asserted Language,Detected Language,Probability
IISc_VaaniProject_M_KA_Chamrajn_19333691_0854570000_KTDKAOF_246541_7186_17995.wav,TAMIL,Tamil,0.9972341656684875
IISc_VaaniProject_S_AP_Anantpur_120676_12227661_APATSP_82830_4389_15280.wav,TAMIL,Hindi,0.9984179735183716
IISc_VaaniProject_M_KA_Chamrajn_19333691_0855340000_TGNLFM_15486_1637_13421.wav,TAMIL,Malayalam,0.633052408695221
IISc_VaaniProject_M_KA_Chamrajn_87751711_1210530000_KTCMFIM_300601_3658_7893.wav,TAMIL,Tamil,0.9991554021835327
IISc_VaaniProject_M_KA_Chamrajn_87711822_1610210000_KTCMPP_198891_17749_19242.wav,TAMIL,Marathi,0.22108982503414154
IISc_VaaniProject_M_KA_Chamrajn_87751711_1227160000_KTCMRMS_181061_14848_21760.wav,TAMIL,Tamil,0.9964538812637329
IISc_VaaniProject_S_Karnataka_Bellary_75639_10136769_KTBEBU_340516_0_5178.wav,TAMIL,Telugu,0.6447557806968689
IISc_VaaniProject_M_KA_Chamrajn_75170221_1446270000_KTCMOTHER_109008_12448_18741.wav,TAMIL,Tamil,0.999394416809082
IISc_VaaniProject_S_Karnataka_Mysore_123956_12039115_KTDKARE_4576_0_5171.wav,TAMIL,Kannada,0.9990791082382202
IISc_VaaniProject_S_AP_Anantpur_135561_12838922_APATWAS_93546_7983_13353.wav,TAMIL,Hindi,0.6880055069923401
IISc_VaaniProject_S_Karnataka_Bellary_132677_12655093_KTBEDM_340841_12_10319.wav,TAMIL,Telugu,0.99297696352005
IISc_VaaniProject_S_AP_Krishna_111666_11579266_APKRCH_81755_5528_18433.wav,TAMIL,Hindi,0.998789370059967
IISc_VaaniProject_S_AP_Guntur_128010_12551520_APGUMEC_3562_8159_10437.wav,TAMIL,Hindi,0.9868336319923401
IISc_VaaniProject_S_Karnataka_Mysore_123956_12029971_CGKDZO_8774_10930_17310.wav,TAMIL,Kannada,0.9956169128417969
IISc_VaaniProject_M_KA_Chamrajn_19333691_0837450000_KTCMSC_300068_14454_20480.wav,TAMIL,Malayalam,0.9351568222045898
IISc_VaaniProject_S_AP_Anantpur_121274_12382079_UPVNLA_142634_7455_15911.wav,TAMIL,Hindi,0.9927448034286499
IISc_VaaniProject_M_KA_Chamrajn_75170221_1455280000_TGNLRI_51732_14517_20736.wav,TAMIL,Tamil,0.9846055507659912
IISc_VaaniProject_M_KA_Chamrajn_61438794_1635340000_MA_264452_8106_14549.wav,TAMIL,Tamil,0.9947068095207214
IISc_VaaniProject_S_AP_Guntur_128010_12572483_APGUMEC_172176_7121_9892.wav,TAMIL,Hindi,0.9976443648338318
IISc_VaaniProject_S_Karnataka_Bellary_132677_12647348_KTBECS_136629_3625_16436.wav,TAMIL,Telugu,0.9945435523986816
IISc_VaaniProject_M_KA_Chamrajn_85501224_1422270000_TGKPL_26786_1300_11087.wav,TAMIL,Alu Kurumba,0.19854231178760529
IISc_VaaniProject_M_AP_Chittoor_Raje91831_1049360000_CGKDTES_8800_5781_22165.wav,TAMIL,Tamil,0.9988792538642883
IISc_VaaniProject_S_AP_Krishna_111666_11578337_APKRCH_60754_11042_18637.wav,TAMIL,Hindi,0.9841334819793701
IISc_VaaniProject_M_KA_Chamrajn_87711822_1640100000_BHARBU_352077_17408_21301.wav,TAMIL,Telugu,0.4090377986431122
IISc_VaaniProject_M_KA_Chamrajn_31002511_1427220000_TGKBA_53619_6327_15882.wav,TAMIL,Irula,0.24093769490718842
IISc_VaaniProject_M_KA_Chamrajn_0759911_1329130000_BHGJMT_186617_7778_14524.wav,TAMIL,Tamil,0.8162927031517029
IISc_VaaniProject_S_AP_Guntur_128010_12564664_APGUMOT_60261_667_5683.wav,TAMIL,Hindi,0.582610547542572
IISc_VaaniProject_M_AP_Chittoor_Raje91831_1025000000_APCTSK_67494_19178_21930.wav,TAMIL,Tamil,0.994151771068573
IISc_VaaniProject_M_AP_Chittoor_Raje91831_1022070000_APCTFR_6359_533_10304.wav,TAMIL,Tamil,0.9978844523429871
IISc_VaaniProject_M_KA_Chamrajn_87751711_1210530000_KTCMFIM_300601_9066_12938.wav,TAMIL,Tamil,0.9950547218322754
IISc_VaaniProject_M_KA_Chamrajn_72592303_1356430000_KTCMLK_29994_650_4437.wav,TAMIL,Tamil,0.9996232986450195
IISc_VaaniProject_S_AP_Anantpur_125615_12567771_BHGGBA_363511_7703_16165.wav,TAMIL,Hindi,0.8858010768890381
IISc_VaaniProject_S_AP_Chittoor_116492_12002344_APCTOTHER_107691_10580_16738.wav,TAMIL,Kannada,0.5620298981666565
IISc_VaaniProject_M_AP_Chittoor_Priy58564_1454450000_APCTHO_12291_20967_24543.wav,TAMIL,Tamil,0.9992004036903381
IISc_VaaniProject_S_AP_Anantpur_123182_12556702_APVEV_115856_8002_17205.wav,TAMIL,Hindi,0.9886969327926636
IISc_VaaniProject_M_KA_Chamrajn_13101577_1728270000_KTCMVEM_198690_17322_20736.wav,TAMIL,Kannada,0.8473151326179504
IISc_VaaniProject_S_Karnataka_Bellary_130217_12687949_KTBEOTHER_341384_5126_16938.wav,TAMIL,Telugu,0.9934040904045105
IISc_VaaniProject_S_AP_Krishna_111666_11577478_APKRCH_82078_10905_18446.wav,TAMIL,Hindi,0.9875296354293823
IISc_VaaniProject_M_KA_Chamrajn_06706863_0939240000_KTCMLI_188412_8992_16757.wav,TAMIL,Tamil,0.9887692928314209
IISc_VaaniProject_M_KA_Chamrajn_31002511_1429450000_BHGGBA_363503_893_10181.wav,TAMIL,Tamil,0.998573899269104
IISc_VaaniProject_S_Bihar_Jamui_137944_12920180_UPHAMP_377185_0_11991.wav,TAMIL,Hindi,0.9971617460250854
IISc_VaaniProject_S_Karnataka_Bellary_132677_12657866_KTBEFA_14309_12960_17433.wav,TAMIL,Telugu,0.9815775752067566
IISc_VaaniProject_M_KA_Chamrajn_06706863_0954270000_TGKARS_71838_1248_4576.wav,TAMIL,Tamil,0.9980615973472595
IISc_VaaniProject_S_AP_Chittoor_128381_12595184_APCTCO_53524_0_9921.wav,TAMIL,Hindi,0.9931125044822693
IISc_VaaniProject_M_KA_Chamrajn_86607522_0949590000_KTCMICC_300360_15690_22272.wav,TAMIL,Tamil,0.9992018342018127
IISc_VaaniProject_M_KA_Chamrajn_86607522_0917410000_BHECHDM_356636_17514_20224.wav,TAMIL,Tamil,0.9990037083625793
IISc_VaaniProject_M_KA_Chamrajn_29431922_0259400000_KTCMCG_248929_4504_20352.wav,TAMIL,Tamil,0.9988391995429993
IISc_VaaniProject_M_KA_Chamrajn_86607522_0912280000_KTCMSH_145349_11104_20224.wav,TAMIL,Tamil,0.9993230104446411
IISc_VaaniProject_S_AP_Vishakapattanam_101680_11125835_TGKSK_217933_202_11951.wav,TAMIL,Hindi,0.9979609251022339
IISc_VaaniProject_M_KA_Chamrajn_19333691_0817200000_KTCMMQ_181088_2043_3274.wav,TAMIL,Malayalam,0.7604303359985352
IISc_VaaniProject_M_KA_Chamrajn_31002511_1412340000_KTDKAHC_219833_928_18007.wav,TAMIL,Irula,0.4974910318851471
IISc_VaaniProject_M_KA_Chamrajn_31002511_1442250000_TGKIR_226056_5038_21652.wav,TAMIL,Irula,0.5794529914855957
IISc_VaaniProject_M_KA_Chamrajn_0759911_1330530000_BHARBC_352000_13107_15824.wav,TAMIL,Tamil,0.4891016483306885
IISc_VaaniProject_S_AP_Krishna_130157_12393555_CGBTHIS_31748_92_9351.wav,TAMIL,Hindi,0.5022557973861694
IISc_VaaniProject_M_KA_Chamrajn_61438794_1715370000_BHECHBA_356300_7904_16437.wav,TAMIL,Telugu,0.9254579544067383
IISc_VaaniProject_S_Karnataka_Bellary_130217_12658956_KTBEGOB_341480_2_1482.wav,TAMIL,Telugu,0.9463185667991638
IISc_VaaniProject_S_AP_Anantpur_123182_12519304_APATTD_138587_0_9926.wav,TAMIL,Hindi,0.06299932301044464
IISc_VaaniProject_S_AP_Anantpur_121274_12360700_APATPP_272956_2_8626.wav,TAMIL,Hindi,0.9952556490898132
IISc_VaaniProject_M_KA_Chamrajn_75170221_1443370000_KTCMCO_300751_11413_20480.wav,TAMIL,Tamil,0.9935727119445801
IISc_VaaniProject_S_AP_Guntur_107880_11465752_BHGGGY_364048_8_10169.wav,TAMIL,Hindi,0.97854083776474
IISc_VaaniProject_M_KA_Chamrajn_76005322_0715570000_KTCMLI_188414_5994_20480.wav,TAMIL,Tamil,0.9971908926963806
IISc_VaaniProject_M_KA_Chamrajn_85501224_1308540000_KTCMFOS_300538_18506_23178.wav,TAMIL,Tamil,0.9896231293678284
IISc_VaaniProject_S_AP_Anantpur_125615_12535544_BHARBC_282683_8_14874.wav,TAMIL,Hindi,0.898097038269043
IISc_VaaniProject_M_KA_Chamrajn_72592303_1346100000_TGKBR_65321_16704_20213.wav,TAMIL,Tamil,0.9957238435745239
IISc_VaaniProject_M_AP_Chittoor_Divy39350_1223160000_KTBBU_320464_1950_19934.wav,TAMIL,Tamil,0.9993928670883179
IISc_VaaniProject_M_KA_Chamrajn_0759911_1322170000_KTCMWP_15921_8672_13077.wav,TAMIL,Tamil,0.9867896437644958
IISc_VaaniProject_S_Karnataka_Bellary_130217_12659839_KTBEGY_341092_1958_15114.wav,TAMIL,Telugu,0.9860028028488159
IISc_VaaniProject_M_KA_Chamrajn_06706863_0944270000_BHVSFAR_338553_9194_16629.wav,TAMIL,Tamil,0.9993168115615845
IISc_VaaniProject_S_AP_Anantpur_135561_12832557_APATWP_138482_7725_13397.wav,TAMIL,Hindi,0.11381247639656067
IISc_VaaniProject_S_AP_Anantpur_125615_12551552_BHECHBA_356299_6646_12194.wav,TAMIL,Hindi,0.9483405351638794
IISc_VaaniProject_S_AP_Guntur_128010_12563551_APGUMEC_172180_0_5283.wav,TAMIL,Hindi,0.9983160495758057
IISc_VaaniProject_M_KA_Chamrajn_85501224_1420130000_KTCMFR_15872_592_6977.wav,TAMIL,Tamil,0.9935816526412964
IISc_VaaniProject_M_KA_Chamrajn_87711822_1621160000_KTCMCH_198808_9834_15744.wav,TAMIL,Tamil,0.8827027678489685
IISc_VaaniProject_M_KA_Chamrajn_76005322_0708520000_KTCMFLM_300578_20768_22528.wav,TAMIL,Malayalam,0.09450749307870865
IISc_VaaniProject_M_KA_Chamrajn_87711822_1637210000_KTCMGY_114456_1056_8458.wav,TAMIL,Kannada,0.5485715270042419
IISc_VaaniProject_S_Karnataka_Shimoga_115628_11842369_BHGJHE_3140_0_10824.wav,TAMIL,Hindi,0.9874173402786255
IISc_VaaniProject_M_KA_Chamrajn_19333691_0854170000_KTCMDOA_300650_11749_20736.wav,TAMIL,Malayalam,0.8772768378257751
IISc_VaaniProject_S_Karnataka_Shimoga_115628_11833385_BHGJFA_178743_8_9844.wav,TAMIL,Hindi,0.9668921232223511
IISc_VaaniProject_M_KA_Chamrajn_85501224_1332410000_KTCMFLM_198752_6890_17738.wav,TAMIL,Telugu,0.2293781340122223
IISc_VaaniProject_S_Karnataka_Bellary_130217_12683250_KTBEOTHER_341356_12764_16656.wav,TAMIL,Nepali (individual language),0.9845199584960938
IISc_VaaniProject_S_AP_Krishna_103162_11185742_APKRPL_60771_158_8900.wav,TAMIL,Hindi,0.9974230527877808
IISc_VaaniProject_S_AP_Vishakapattanam_101680_11120574_MRACOHW_323675_0_10815.wav,TAMIL,Hindi,0.9979962110519409
IISc_VaaniProject_M_KA_Chamrajn_87751711_1217370000_BHARCLT_352279_9120_22016.wav,TAMIL,Kannada,0.6322505474090576
IISc_VaaniProject_M_KA_Chamrajn_29431922_0310580000_KTCMBR_294960_13119_20480.wav,TAMIL,Tamil,0.9992972612380981
IISc_VaaniProject_M_AP_Chittoor_Priy58564_1456160000_APCTPO_251971_16880_23080.wav,TAMIL,Tamil,0.9496423602104187
IISc_VaaniProject_M_KA_Chamrajn_38854681_0735190000_UPVNSP_33909_1311_18796.wav,TAMIL,Tamil,0.9986812472343445
IISc_VaaniProject_M_KA_Chamrajn_86607522_0937350000_APCTBR_72923_15797_20736.wav,TAMIL,Tamil,0.9724940061569214
IISc_VaaniProject_M_KA_Chamrajn_13101577_1721220000_TGKIR_71930_1354_6784.wav,TAMIL,Kannada,0.9971845746040344
IISc_VaaniProject_M_KA_Chamrajn_72592303_1349270000_KTDKAHC_219833_6954_11541.wav,TAMIL,Tamil,0.9966087341308594
IISc_VaaniProject_M_KA_Chamrajn_72592303_1409470000_KTCMJAT_300276_608_6986.wav,TAMIL,Tamil,0.9993265867233276
IISc_VaaniProject_S_AP_Vishakapattanam_101680_11119479_CGBMEX_346517_6_8681.wav,TAMIL,Hindi,0.9960595369338989
IISc_VaaniProject_S_Karnataka_Bellary_130217_12680206_KTBEOTHER_341367_11725_20455.wav,TAMIL,Telugu,0.990951418876648
IISc_VaaniProject_M_KA_Chamrajn_86607522_0952560000_KTCMOTHER_109103_490_10005.wav,TAMIL,Tamil,0.998059093952179
IISc_VaaniProject_M_KA_Chamrajn_29431922_0244560000_BHGJLK_208940_1091_5491.wav,TAMIL,Tamil,0.059254612773656845
IISc_VaaniProject_M_KA_Chamrajn_06706863_0937480000_BHVSFE_338596_1674_5312.wav,TAMIL,Tamil,0.9776048064231873
IISc_VaaniProject_S_AP_Anantpur_135561_12838830_APATWAS_50482_0_9147.wav,TAMIL,Hindi,0.9746841192245483
IISc_VaaniProject_M_AP_Chittoor_Priy58564_1453140000_APCTTE_852_18738_21617.wav,TAMIL,Tamil,0.9942856431007385
IISc_VaaniProject_S_Bihar_Jamui_137944_12918743_MRACOHW_323675_8_11808.wav,TAMIL,Hindi,0.9673960208892822
IISc_VaaniProject_S_Karnataka_Bellary_130217_12688592_KTBEOTHER_341355_42_9882.wav,TAMIL,Telugu,0.9952881336212158
IISc_VaaniProject_S_AP_Anantpur_119640_12237230_TGNLTE_14792_19_14296.wav,TAMIL,Hindi,0.997787594795227
IISc_VaaniProject_S_AP_Anantpur_121274_12360381_APATRE_46430_0_8924.wav,TAMIL,Hindi,0.9924280047416687
IISc_VaaniProject_S_Karnataka_Bellary_130217_12683400_KTBEOTHER_341349_0_11394.wav,TAMIL,Telugu,0.9861080050468445
IISc_VaaniProject_S_AP_Chittoor_116492_12002724_APCTOTHER_264378_447_10090.wav,TAMIL,Tamil,0.9967813491821289
IISc_VaaniProject_M_AP_Chittoor_Yede18113_1559570000_TGKVEM_8410_1248_9813.wav,TAMIL,Tamil,0.9448106288909912
IISc_VaaniProject_S_Uttarpradesh_Ghazipur_106443_11416846_BHVSBA_338042_8_8349.wav,TAMIL,Hindi,0.9840531349182129
IISc_VaaniProject_S_Uttarpradesh_Ghazipur_106443_11375874_APATFLM_84213_0_6716.wav,TAMIL,Hindi,0.7380982637405396
IISc_VaaniProject_S_AP_Guntur_128010_12562043_APGUMOT_60281_177_12556.wav,TAMIL,Hindi,0.9967658519744873
IISc_VaaniProject_M_KA_Chamrajn_75170221_1457560000_CGKDSP_115932_9845_20736.wav,TAMIL,Tamil,0.9625868201255798
IISc_VaaniProject_S_AP_Anantpur_120676_12242075_APATAT_93470_0_13424.wav,TAMIL,Hindi,0.9980427026748657
IISc_VaaniProject_S_AP_Chittoor_128381_12590260_APCTCO_53521_9084_11373.wav,TAMIL,Hindi,0.5125860571861267
IISc_VaaniProject_M_KA_Chamrajn_87711822_1633120000_BHJMBUPS_214727_13450_15584.wav,TAMIL,Somali,0.6685168147087097
IISc_VaaniProject_S_AP_Chittoor_128381_12590325_APCTBC_171217_768_14883.wav,TAMIL,Hindi,0.9944915771484375
IISc_VaaniProject_M_AP_Chittoor_Raje91831_1017410000_BHARCH_352225_22357_23552.wav,TAMIL,Albanian,0.780461311340332
IISc_VaaniProject_M_KA_Chamrajn_06706863_0942310000_TGKSEP_83873_7264_13365.wav,TAMIL,Tamil,0.982990026473999
IISc_VaaniProject_M_KA_Chamrajn_0759911_1325260000_BHJHOTHER_107150_15603_20108.wav,TAMIL,Tamil,0.9983830451965332
IISc_VaaniProject_M_KA_Chamrajn_87711822_1601290000_KTCMFLM_300568_3722_19562.wav,TAMIL,Tamil,0.7349419593811035
IISc_VaaniProject_S_Karnataka_Shimoga_115628_11839375_KTSMGZO_337861_8_14465.wav,TAMIL,Hindi,0.9923804998397827
IISc_VaaniProject_M_AP_Chittoor_Yede18113_1352020000_APCTHA_93307_234_8469.wav,TAMIL,Tamil,0.9996565580368042
IISc_VaaniProject_M_AP_Chittoor_Priy58564_1729450000_APCTUN_73127_371_17345.wav,TAMIL,Tamil,0.9963525533676147
IISc_VaaniProject_S_AP_Anantpur_125615_12493511_PO_294466_0_7451.wav,TAMIL,Hindi,0.9931173324584961
IISc_VaaniProject_M_AP_Chittoor_Yede18113_0957030000_APCTMT_6347_13482_21568.wav,TAMIL,Tamil,0.9971979856491089
IISc_VaaniProject_S_Karnataka_Bellary_132677_12650973_KTBEEV_140860_3135_16680.wav,TAMIL,Telugu,0.9957028031349182
IISc_VaaniProject_S_AP_Guntur_128010_12566581_APGUMEC_172182_198_5920.wav,TAMIL,Urdu,0.5425694584846497
IISc_VaaniProject_S_AP_Anantpur_121274_12379048_APATRE_46475_6830_20418.wav,TAMIL,Hindi,0.9908169507980347
IISc_VaaniProject_S_AP_Krishna_103162_11188114_APKROTHER_67518_10488_20418.wav,TAMIL,Hindi,0.8018223643302917
IISc_VaaniProject_M_KA_Chamrajn_72592303_1337330000_TGKTR_53570_1024_8128.wav,TAMIL,Tamil,0.8770226836204529
IISc_VaaniProject_S_Karnataka_Bellary_130217_12680725_KTBEOTHER_341364_1794_14694.wav,TAMIL,Telugu,0.990345299243927
IISc_VaaniProject_S_Karnataka_Bellary_132677_12652164_KTBECLT_340746_3160_14929.wav,TAMIL,Telugu,0.9953504800796509
IISc_VaaniProject_S_AP_Chittoor_128381_12588064_KTCMWP_15921_4948_8698.wav,TAMIL,Hindi,0.991736114025116
IISc_VaaniProject_M_KA_Chamrajn_06706863_1001060000_KTCMTE_294932_480_9440.wav,TAMIL,Tamil,0.9993364214897156
IISc_VaaniProject_M_KA_Chamrajn_72592303_1346100000_TGKBR_65321_8672_12160.wav,TAMIL,Irula,0.4361434578895569
IISc_VaaniProject_S_Karnataka_Bellary_75639_10140106_KTBECH_340671_7105_16478.wav,TAMIL,Kannada,0.9988828301429749
IISc_VaaniProject_S_Bihar_Jamui_137944_12986129_BHJMBA_9474_1_4847.wav,TAMIL,Urdu,0.9028598666191101
IISc_VaaniProject_S_AP_Chittoor_128381_12588607_APCTBK_241585_11061_12681.wav,TAMIL,Hindi,0.9660735726356506
