Filename,Asserted Language,Detected Language,Probability
IISc_VaaniProject_S_Chhattisgarh_Bastar_89606_10624451_BHGGBC_363551_0_7541.wav,HALBI,Gujarati,0.5495634078979492
IISc_VaaniProject_S_Chhattisgarh_Bastar_87550_10528942_BHVSCOHW_338404_22_11570.wav,HALBI,Gujarati,0.8931865692138672
IISc_VaaniProject_M_CG_Bastar_Rain08339_1529330000_BHGGCH_363639_17664_24320.wav,HALBI,Sindhi,0.12458097189664841
IISc_VaaniProject_M_CG_Bastar_87136300_1353050000_CGKDOTHER_301475_4864_9787.wav,HALBI,Hindi,0.7057235240936279
IISc_VaaniProject_M_CG_Bastar_000529_0732390000_TGNLBC_51261_10965_14144.wav,HALBI,Marathi,0.3222533166408539
IISc_VaaniProject_S_Chhattisgarh_Bastar_88129_10540888_CGBTREI_101075_8475_18970.wav,HALBI,Pushto,0.3693370521068573
IISc_VaaniProject_S_Chhattisgarh_Bastar_80798_10330008_KTDHHE_158007_17905_19509.wav,HALBI,Assamese,0.48981642723083496
IISc_VaaniProject_M_CG_Bastar_Lali48920_0705110000_CGBTGOB_124324_8042_11733.wav,HALBI,Panjabi,0.7422145009040833
IISc_VaaniProject_S_Chhattisgarh_Bastar_82829_10393254_CGBTZO_90986_498_6343.wav,HALBI,Gujarati,0.9901907444000244
IISc_VaaniProject_M_CG_Bastar_63251913_1439000000_CGBTEV_96614_533_7552.wav,HALBI,Gujarati,0.8932962417602539
IISc_VaaniProject_S_Chhattisgarh_Bastar_88114_10540482_CGBTNAP_196245_6008_16167.wav,HALBI,Aheri Gondi,0.07472066581249237
IISc_VaaniProject_M_CG_Bastar_Rink07651_0858500000_CGBTME_268501_21024_22442.wav,HALBI,Marathi,0.6513556838035583
IISc_VaaniProject_S_Chhattisgarh_Bastar_80832_10333931_CGBTBU_100901_11291_20461.wav,HALBI,Halbi,0.14681440591812134
IISc_VaaniProject_S_Chhattisgarh_Bastar_88657_10559043_CGBTBK_182086_9533_18190.wav,HALBI,Hindi,0.6847631335258484
IISc_VaaniProject_S_Chhattisgarh_Bastar_88129_10542141_CGBTRAS_301777_0_11761.wav,HALBI,Marathi,0.8616665005683899
IISc_VaaniProject_S_Chhattisgarh_Bastar_85858_10473998_TGKGY_20328_8831_20239.wav,HALBI,Kannada,0.864173412322998
IISc_VaaniProject_S_Chhattisgarh_Bastar_89015_10575705_CGBTAT_32897_124_5015.wav,HALBI,Nepali (individual language),0.5582272410392761
IISc_VaaniProject_S_Chhattisgarh_Bastar_88337_10546898_CGBTTNT_207503_40_12579.wav,HALBI,Bhatri,0.9081395864486694
IISc_VaaniProject_M_CG_Bastar_Rink07651_0854240000_CGBTLK_32025_7733_11552.wav,HALBI,Sindhi,0.5494697690010071
IISc_VaaniProject_S_Chhattisgarh_Bastar_82550_10386136_CGBTOTHER_201477_12482_18656.wav,HALBI,Marathi,0.6855343580245972
IISc_VaaniProject_M_CG_Bastar_Bhaj27131_1233280000_CGBTSP_251699_23413_24832.wav,HALBI,Gujarati,0.94976407289505
IISc_VaaniProject_M_CG_Bastar_Heer51371_0556340000_CGBTWAS_45889_810_7210.wav,HALBI,Gujarati,0.07294031977653503
IISc_VaaniProject_M_CG_Bastar_60662624_1317360000_CGKDBIS_81337_405_2624.wav,HALBI,Marathi,0.12334311753511429
IISc_VaaniProject_M_CG_Bastar_03968980_0805180000_UPVNFR_142622_9109_11765.wav,HALBI,Fulah,0.05606584623456001
IISc_VaaniProject_S_Chhattisgarh_Bastar_108160_11391566_CGBTST_251726_10909_17983.wav,HALBI,Marathi,0.964927613735199
IISc_VaaniProject_S_Chhattisgarh_Bastar_89015_10576501_TGNLBK_206068_11259_19955.wav,HALBI,Gujarati,0.43567782640457153
IISc_VaaniProject_S_Chhattisgarh_Bastar_116307_12007729_CGBTJAT_301794_7656_8838.wav,HALBI,Hindi,0.7925242781639099
IISc_VaaniProject_S_Chhattisgarh_Bastar_84908_10446643_KKFI_292469_5670_15940.wav,HALBI,Marathi,0.8471881747245789
IISc_VaaniProject_S_Chhattisgarh_Bastar_80840_10334044_CGBTCO_181814_9883_19457.wav,HALBI,Gujarati,0.9709327220916748
